,Unnamed: 0,Date,Open,High,Low,Close,Volume,ExDividend,SplitRatio,AdjOpen,AdjHigh,AdjLow,AdjClose,AdjVolume,Stock
3623,743,2015-01-16,503.15,510.85,503.09,510.455,2482858.0,0.0,1.0,503.15,510.85,503.09,510.455,2482858.0,GOOGL
2869,608,2015-01-16,46.06,46.59,45.85,46.47,14681801.0,0.0,1.0,46.06,46.59,45.85,46.47,14681801.0,YHOO
2868,607,2015-01-20,46.79,47.89,46.77,47.63,15845928.0,0.0,1.0,46.79,47.89,46.77,47.63,15845928.0,YHOO
2249,742,2015-01-20,95.42,99.08,94.84,98.47,19115.0,0.0,1.0,93.640740588724,97.232494000532,93.071555621825,96.633868431897,19115.0,COKE
3622,742,2015-01-20,512.77,515.61,509.37,509.94,2343612.0,0.0,1.0,512.77,515.61,509.37,509.94,2343612.0,GOOGL
1495,742,2015-01-20,193.87,194.1199,187.04,191.93,4503182.0,0.0,1.0,193.87,194.1199,187.04,191.93,4503182.0,TSLA
741,741,2015-01-20,107.84,108.9667,106.5,108.72,49899907.0,0.0,1.0,102.4484510089,103.51882072099,101.17544540475,103.28445468924,49899907.0,AAPL
3621,741,2015-01-21,510.84,521.851,509.59,520.39,2317789.0,0.0,1.0,510.84,521.851,509.59,520.39,2317789.0,GOOGL
1494,741,2015-01-21,189.55,198.68,189.51,196.57,4153043.0,0.0,1.0,189.55,198.68,189.51,196.57,4153043.0,TSLA
740,740,2015-01-21,108.95,111.06,108.27,109.55,48575897.0,0.0,1.0,103.50295565115,105.5074644756,102.85695280725,104.07295816047,48575897.0,AAPL
2867,606,2015-01-21,47.6,48.3799,47.32,48.18,16305119.0,0.0,1.0,47.6,48.3799,47.32,48.18,16305119.0,YHOO
2248,741,2015-01-21,98.7,99.53,98.0,99.4,17839.0,0.0,1.0,96.859579711874,97.674103026574,96.172632338031,97.546527085717,17839.0,COKE
3620,740,2015-01-22,523.0,538.84,521.91,537.3,2803401.0,0.0,1.0,523.0,538.84,521.91,537.3,2803401.0,GOOGL
739,739,2015-01-22,110.26,112.47,109.72,112.4,53796409.0,0.0,1.0,104.74746112984,106.84697037251,104.23445887145,106.78047007976,53796409.0,AAPL
1493,740,2015-01-22,197.0,203.24,195.2,201.62,4116905.0,0.0,1.0,197.0,203.24,195.2,201.62,4116905.0,TSLA
2866,605,2015-01-22,48.43,49.08,48.01,48.89,12647359.0,0.0,1.0,48.43,49.08,48.01,48.89,12647359.0,YHOO
2247,740,2015-01-22,99.5,102.89,98.88,102.85,12263.0,0.0,1.0,97.644662424838,100.97145042102,97.036223322291,100.93219628536998,12263.0,COKE
2865,604,2015-01-23,48.74,49.23,48.63,48.95,14294255.0,0.0,1.0,48.74,49.23,48.63,48.95,14294255.0,YHOO
3619,739,2015-01-23,538.03,545.41,535.7508,541.95,2298290.0,0.0,1.0,538.03,545.41,535.7508,541.95,2298290.0,GOOGL
1492,739,2015-01-23,200.29,203.5,198.33,201.29,3442371.0,0.0,1.0,200.29,203.5,198.33,201.29,3442371.0,TSLA
2246,739,2015-01-23,102.25,104.8,100.48,104.01,42335.0,0.0,1.0,100.34338425065,102.84583539822,98.606388748218,102.07056621917,42335.0,COKE
738,738,2015-01-23,112.3,113.75,111.53,112.98,46464828.0,0.0,1.0,106.68546966154,108.06297572573,105.95396644124,107.33147250543,46464828.0,AAPL
2245,738,2015-01-26,104.86,105.7,100.32,105.07,19817.0,0.0,1.0,102.90471660169,103.72905345031,98.449372205625,103.11080081385,19817.0,COKE
1491,738,2015-01-26,201.83,208.62,201.05,206.55,3234522.0,0.0,1.0,201.83,208.62,201.05,206.55,3234522.0,TSLA
737,737,2015-01-26,113.74,114.3626,112.8,113.1,55614979.0,0.0,1.0,108.05347568391,108.64494828775,107.16047175264,107.4454730073,55614979.0,AAPL
3618,738,2015-01-26,541.5,541.5,532.07,536.72,1546563.0,0.0,1.0,541.5,541.5,532.07,536.72,1546563.0,GOOGL
2864,603,2015-01-26,49.57,49.79,49.07,49.44,18976403.0,0.0,1.0,49.57,49.79,49.07,49.44,18976403.0,YHOO
1490,737,2015-01-27,204.42,208.03,203.3,205.98,2781024.0,0.0,1.0,204.42,208.03,203.3,205.98,2781024.0,TSLA
736,736,2015-01-27,112.42,112.48,109.03,109.14,95568749.0,0.0,1.0,106.7994701634,106.85647041433,103.57895598573,103.68345644577,95568749.0,AAPL
3617,737,2015-01-27,531.4,532.78,520.8612,521.19,1957440.0,0.0,1.0,531.4,532.78,520.8612,521.19,1957440.0,GOOGL
2244,737,2015-01-27,105.0,105.0,102.165,103.93,28204.0,0.0,1.0,103.04210607646,103.04210607646,100.2599692124,101.99205794786998,28204.0,COKE
2863,602,2015-01-27,49.14,49.28,47.66,47.99,45777217.0,0.0,1.0,49.14,49.28,47.66,47.99,45777217.0,YHOO
2243,736,2015-01-28,103.51,104.53,99.46,101.03,23982.0,0.25,1.0,101.83125023208,102.83470762979,97.846934094122,99.391471461182,23982.0,COKE
735,735,2015-01-28,117.625,118.12,115.31,115.31,146477063.0,0.0,1.0,111.74424193177,112.21449400196,109.54498224997,109.54498224997,146477063.0,AAPL
1489,736,2015-01-28,206.11,206.368,198.42,199.37,3149606.0,0.0,1.0,206.11,206.368,198.42,199.37,3149606.0,TSLA
2862,601,2015-01-28,49.8,50.32,46.3,46.46,84839719.0,0.0,1.0,49.8,50.32,46.3,46.46,84839719.0,YHOO
3616,736,2015-01-28,525.0,525.69,512.35,512.43,1791077.0,0.0,1.0,525.0,525.69,512.35,512.43,1791077.0,GOOGL
1488,735,2015-01-29,201.07,205.98,196.5,205.2,3548106.0,0.0,1.0,201.07,205.98,196.5,205.2,3548106.0,TSLA
2861,600,2015-01-29,43.56,43.8,41.8,43.73,74370078.0,0.0,1.0,43.56,43.8,41.8,43.73,74370078.0,YHOO
734,734,2015-01-29,116.32,119.19,115.56,118.9,84436432.0,0.0,1.0,110.504486474,113.23099847692,109.78248329552,112.95549726408,84436432.0,AAPL
2242,735,2015-01-29,100.97,101.54,97.63,98.69,33914.0,0.0,1.0,99.332444555434,99.893200160035,96.046613468823,97.089422137029,33914.0,COKE
3615,735,2015-01-29,512.9,515.19,503.48,513.23,3950857.0,0.0,1.0,512.9,515.19,503.48,513.23,3950857.0,GOOGL
3614,734,2015-01-30,519.0,543.1,518.18,537.55,6055445.0,0.0,1.0,519.0,543.1,518.18,537.55,6055445.0,GOOGL
733,733,2015-01-30,118.4,120.0,116.85,117.16,83745461.0,0.0,1.0,112.48049517298,114.00050186451,111.00798869057,111.30248998705,83745461.0,AAPL
1487,734,2015-01-30,203.96,207.47,203.0,203.6,3006959.0,0.0,1.0,203.96,207.47,203.0,203.6,3006959.0,TSLA
2241,734,2015-01-30,97.7,100.14,96.36,97.54,29205.0,0.0,1.0,96.115478192195,98.515905692594,94.7972106305,95.958073110201,29205.0,COKE
2860,599,2015-01-30,43.75,44.85,43.51,43.99,36033624.0,0.0,1.0,43.75,44.85,43.51,43.99,36033624.0,YHOO
732,732,2015-02-02,118.05,119.17,116.08,118.63,62739100.0,0.0,1.0,112.14799370921,113.21199839328,110.27648547027,112.69899613488998,62739100.0,AAPL
2859,598,2015-02-02,44.43,44.76,43.88,44.685,20305674.0,0.0,1.0,44.43,44.76,43.88,44.685,20305674.0,YHOO
1486,733,2015-02-02,203.97,211.9499,203.3,210.94,4149186.0,0.0,1.0,203.97,211.9499,203.3,210.94,4149186.0,TSLA
2240,733,2015-02-02,97.0,98.1,95.96,97.28,28934.0,0.0,1.0,95.426830958474,96.508990897178,94.403697925517,95.702289851962,28934.0,COKE
3613,733,2015-02-02,534.32,536.5,521.72,532.2,3768861.0,0.0,1.0,534.32,536.5,521.72,532.2,3768861.0,GOOGL
3612,732,2015-02-03,529.94,537.45,526.81,533.3,2353096.0,0.0,1.0,529.94,537.45,526.81,533.3,2353096.0,GOOGL
2239,732,2015-02-03,97.92,99.5928,96.39,98.54,26147.0,0.0,1.0,96.331910179936,97.977580312176,94.826724083374,96.94185487266,26147.0,COKE
1485,732,2015-02-03,213.22,220.37,211.27,218.36,4826244.0,0.0,1.0,213.22,220.37,211.27,218.36,4826244.0,TSLA
731,731,2015-02-03,118.5,119.09,117.61,118.65,51915749.0,0.0,1.0,112.5754955912,113.1359980587,111.72999186904,112.71799621853,51915749.0,AAPL
2858,597,2015-02-03,45.1,45.25,44.38,44.7,16985939.0,0.0,1.0,45.1,45.25,44.38,44.7,16985939.0,YHOO
730,730,2015-02-04,118.5,120.51,118.309,119.56,70149743.0,0.0,1.0,112.5754955912,114.48500399743,112.3940447924,113.58250002433998,70149743.0,AAPL
3611,731,2015-02-04,533.14,536.746,525.03,526.1,1694832.0,0.0,1.0,533.14,536.746,525.03,526.1,1694832.0,GOOGL
2857,596,2015-02-04,44.8,44.975,43.875,44.045,16281358.0,0.0,1.0,44.8,44.975,43.875,44.045,16281358.0,YHOO
1484,731,2015-02-04,218.29,221.479,216.8,218.55,3305377.0,0.0,1.0,218.29,221.479,216.8,218.55,3305377.0,TSLA
2238,731,2015-02-04,99.0,102.52,98.16,101.58,31798.0,0.0,1.0,97.394394483391,100.85730628724,96.568017802926,99.932551430534,31798.0,COKE
729,729,2015-02-05,120.02,120.23,119.25,119.94,42246245.0,0.47,1.0,114.46630173067,114.66658437826,113.73193202285,114.39000357921002,42246245.0,AAPL
1483,730,2015-02-05,219.88,225.48,219.638,220.99,3522947.0,0.0,1.0,219.88,225.48,219.638,220.99,3522947.0,TSLA
2237,730,2015-02-05,102.42,102.42,100.3357,101.92,12084.0,0.0,1.0,100.758928111,100.758928111,98.708431783507,100.26703722977,12084.0,COKE
3610,730,2015-02-05,527.93,530.69,525.64,529.83,1658751.0,0.0,1.0,527.93,530.69,525.64,529.83,1658751.0,GOOGL
2856,595,2015-02-05,44.08,44.255,43.025,43.545,18414547.0,0.0,1.0,44.08,44.255,43.025,43.545,18414547.0,YHOO
2855,594,2015-02-06,43.57,43.66,42.67,42.94,16063549.0,0.0,1.0,43.57,43.66,42.67,42.94,16063549.0,YHOO
2236,729,2015-02-06,101.65,102.3099,100.3,100.5,24375.0,0.0,1.0,100.00141615391,100.65061373895,98.673310774587,98.870067127079,24375.0,COKE
1482,729,2015-02-06,222.0,223.4,216.5001,217.36,3243931.0,0.0,1.0,222.0,223.4,216.5001,217.36,3243931.0,TSLA
728,728,2015-02-06,120.02,120.25,118.45,118.93,43706567.0,0.0,1.0,114.46630173067,114.68565891613,112.96895050823,113.42673941701,43706567.0,AAPL
3609,729,2015-02-06,531.01,540.215,528.65,533.875,2146922.0,0.0,1.0,531.01,540.215,528.65,533.875,2146922.0,GOOGL
2854,593,2015-02-09,42.61,43.15,42.54,42.57,15507556.0,0.0,1.0,42.61,43.15,42.54,42.57,15507556.0,YHOO
1481,728,2015-02-09,215.38,217.93,211.99,217.48,3472423.0,0.0,1.0,215.38,217.93,211.99,217.48,3472423.0,TSLA
2235,728,2015-02-09,99.85,100.39,98.9,99.68,18561.0,0.0,1.0,98.230608981481,98.761851133208,97.296016307145,98.063366081863,18561.0,COKE
3608,728,2015-02-09,531.06,533.88,527.55,529.28,1515687.0,0.0,1.0,531.06,533.88,527.55,529.28,1515687.0,GOOGL
727,727,2015-02-09,118.55,119.84,118.43,119.72,38889797.0,0.0,1.0,113.06432319756,114.29463088988,112.94987597037,114.18018366268998,38889797.0,AAPL
726,726,2015-02-10,120.17,122.15,120.16,122.02,62008506.0,0.0,1.0,114.60936076467,116.49774001335,114.59982349573,116.37375551722,62008506.0,AAPL
1480,727,2015-02-10,217.55,220.5,215.0,216.29,5390542.0,0.0,1.0,217.55,220.5,215.0,216.29,5390542.0,TSLA
2853,592,2015-02-10,42.9,43.175,42.66,43.07,12160820.0,0.0,1.0,42.9,43.175,42.66,43.07,12160820.0,YHOO
2234,727,2015-02-10,100.57,101.3473,99.06,100.15,18293.0,0.0,1.0,98.938931850451,99.70362541441,97.453421389138,98.525743510218,18293.0,COKE
3607,727,2015-02-10,532.15,541.0,529.1725,540.16,2371468.0,0.0,1.0,532.15,541.0,529.1725,540.16,2371468.0,GOOGL
1479,726,2015-02-11,212.21,214.74,207.28,212.8,9769102.0,0.0,1.0,212.21,214.74,207.28,212.8,9769102.0,TSLA
725,725,2015-02-11,122.77,124.92,122.5,124.88,73561797.0,0.0,1.0,117.08905068718,119.13956350771002,116.83154442599,119.10141443198,73561797.0,AAPL
2233,726,2015-02-11,99.77,100.46,99.5,99.52,9795.0,0.0,1.0,98.151906440484,98.83071585658,97.88628536462,97.905960999869,9795.0,COKE
3606,726,2015-02-11,539.73,541.95,536.0,538.0,1915336.0,0.0,1.0,539.73,541.95,536.0,538.0,1915336.0,GOOGL
2852,591,2015-02-11,43.18,43.26,42.76,42.96,9791084.0,0.0,1.0,43.18,43.26,42.76,42.96,9791084.0,YHOO
724,724,2015-02-12,126.06,127.48,125.57,126.46,74474466.0,0.0,1.0,120.22681216605,121.58110435449,119.75948598834,120.60830292335,74474466.0,AAPL
1478,725,2015-02-12,193.57,203.0882,193.28,202.88,15649607.0,0.0,1.0,193.57,203.0882,193.28,202.88,15649607.0,TSLA
2851,590,2015-02-12,43.07,44.16,42.86,43.925,18158218.0,0.0,1.0,43.07,44.16,42.86,43.925,18158218.0,YHOO
2232,725,2015-02-12,100.09,100.53,99.94,100.29,6337.0,0.0,1.0,98.466716604471,98.899580579952,98.319149340102,98.663472956962,6337.0,COKE
3605,725,2015-02-12,539.66,548.34,537.0,546.01,2429520.0,0.0,1.0,539.66,548.34,537.0,546.01,2429520.0,GOOGL
3604,724,2015-02-13,547.51,552.54,546.6,551.16,2369115.0,0.0,1.0,547.51,552.54,546.6,551.16,2369115.0,GOOGL
723,723,2015-02-13,127.28,127.28,125.65,127.08,54272219.0,0.0,1.0,121.39035897584,121.39035897584,119.8357841398,121.19961359718,54272219.0,AAPL
2231,724,2015-02-13,100.64,100.98,98.922,100.77,15932.0,0.0,1.0,99.007796573823,99.342282373059,97.317659505919,99.135688202942,15932.0,COKE
2850,589,2015-02-13,44.12,44.59,44.0,44.42,13785848.0,0.0,1.0,44.12,44.59,44.0,44.42,13785848.0,YHOO
1477,724,2015-02-13,202.9,205.99,200.91,203.77,6191003.0,0.0,1.0,202.9,205.99,200.91,203.77,6191003.0,TSLA
1476,723,2015-02-17,205.7,205.7,201.5,204.35,3979647.0,0.0,1.0,205.7,205.7,201.5,204.35,3979647.0,TSLA
2230,723,2015-02-17,100.79,100.94,99.0001,100.32,19333.0,0.0,1.0,99.155363838192,99.30293110256,97.394492861567,98.692986409836,19333.0,COKE
3603,723,2015-02-17,551.16,553.0,543.26,545.01,1958679.0,0.0,1.0,551.16,553.0,543.26,545.01,1958679.0,GOOGL
2849,588,2015-02-17,44.37,44.54,43.35,43.53,12798419.0,0.0,1.0,44.37,44.54,43.35,43.53,12798419.0,YHOO
722,722,2015-02-17,127.49,128.88,126.92,127.83,63152405.0,0.0,1.0,121.59064162343,122.91632200508002,121.04701729426,121.91490876714,63152405.0,AAPL
1475,722,2015-02-18,204.17,206.17,202.6,204.46,2713598.0,0.0,1.0,204.17,206.17,202.6,204.46,2713598.0,TSLA
3602,722,2015-02-18,543.82,547.55,539.55,542.65,1558153.0,0.0,1.0,543.82,547.55,539.55,542.65,1558153.0,GOOGL
721,721,2015-02-18,127.625,128.78,127.45,128.715,44891737.0,0.0,1.0,121.71939475402,122.82094931575,121.5524925477,122.75895706769,44891737.0,AAPL
2848,587,2015-02-18,43.56,43.82,43.3,43.65,10410703.0,0.0,1.0,43.56,43.82,43.3,43.65,10410703.0,YHOO
2229,722,2015-02-18,100.0,102.98,99.2,102.94,18778.0,0.0,1.0,98.378176245849,101.30984589798,97.591150835883,101.27049462748,18778.0,COKE
720,720,2015-02-19,128.48,129.03,128.33,128.45,37362381.0,0.0,1.0,122.53483124777,123.05938103907,122.39177221378,122.50621944097,37362381.0,AAPL
1474,721,2015-02-19,205.0,212.44,203.75,211.705,5154148.0,0.0,1.0,205.0,212.44,203.75,211.705,5154148.0,TSLA
2847,586,2015-02-19,43.65,44.42,43.5,44.37,13300954.0,0.0,1.0,43.65,44.42,43.5,44.37,13300954.0,YHOO
2228,721,2015-02-19,102.14,103.24,101.0667,101.79,15915.0,0.0,1.0,100.48346921751,101.56562915621,99.427576251864,100.13914560065,15915.0,COKE
3601,721,2015-02-19,542.47,546.86,540.75,546.45,1541669.0,0.0,1.0,542.47,546.86,540.75,546.45,1541669.0,GOOGL
1473,720,2015-02-20,210.78,217.6,209.81,217.11,5982089.0,0.0,1.0,210.78,217.6,209.81,217.11,5982089.0,TSLA
2846,585,2015-02-20,44.3,44.36,43.76,44.11,12036197.0,0.0,1.0,44.3,44.36,43.76,44.11,12036197.0,YHOO
2227,720,2015-02-20,101.89,103.99,101.21,102.24,20297.0,0.0,1.0,100.2375237769,102.30346547806,99.568552178424,100.58184739376,20297.0,COKE
3600,720,2015-02-20,547.58,547.58,538.1,541.8,1911732.0,0.0,1.0,547.58,547.58,538.1,541.8,1911732.0,GOOGL
719,719,2015-02-20,128.62,129.5,128.05,129.495,48948419.0,0.0,1.0,122.66835301283,123.50763267891,122.12472868366,123.50286404444,48948419.0,AAPL
3599,719,2015-02-23,539.0,539.3,532.0,535.0,1645276.0,0.0,1.0,539.0,539.3,532.0,535.0,1645276.0,GOOGL
2226,719,2015-02-23,101.76,103.86,100.952,102.76,18143.0,0.0,1.0,100.10963214778,102.17557384894,99.31473648371,101.09341391023,18143.0,COKE
2845,584,2015-02-23,43.99,43.99,43.42,43.53,12129068.0,0.0,1.0,43.99,43.99,43.42,43.53,12129068.0,YHOO
1472,719,2015-02-23,215.66,218.2,206.33,207.335,8499775.0,0.0,1.0,215.66,218.2,206.33,207.335,8499775.0,TSLA
718,718,2015-02-23,130.02,133.0,129.66,133.0,70974110.0,0.0,1.0,124.00357066341002,126.84567680536,123.66022898183,126.84567680536,70974110.0,AAPL
717,717,2015-02-24,132.94,133.6,131.17,132.17,69228130.0,0.0,1.0,126.78845319177,127.41791294133002,125.10035659067,126.05408348395,69228130.0,AAPL
1471,718,2015-02-24,207.29,207.29,201.7,204.11,6603560.0,0.0,1.0,207.29,207.29,201.7,204.11,6603560.0,TSLA
2844,583,2015-02-24,43.45,43.52,42.91,43.38,9797541.0,0.0,1.0,43.45,43.52,42.91,43.38,9797541.0,YHOO
2225,718,2015-02-24,102.18,103.99,100.33,103.38,13416.0,0.0,1.0,100.52282048801,102.30346547806,98.702824227461,101.70335860296,13416.0,COKE
3598,718,2015-02-24,531.55,539.4,531.0,538.65,1421373.0,0.0,1.0,531.55,539.4,531.0,538.65,1421373.0,GOOGL
3597,717,2015-02-25,538.44,549.57,538.01,547.33,2041827.0,0.0,1.0,538.44,549.57,538.01,547.33,2041827.0,GOOGL
1470,717,2015-02-25,204.94,207.14,202.58,203.76,3909520.0,0.0,1.0,204.94,207.14,202.58,203.76,3909520.0,TSLA
716,716,2015-02-25,131.56,131.6,128.15,128.79,74711746.0,0.0,1.0,125.47231007905,125.51045915478,122.22010137299,122.83048658468,74711746.0,AAPL
2843,582,2015-02-25,43.21,44.72,43.21,44.43,17922930.0,0.0,1.0,43.21,44.72,43.21,44.43,17922930.0,YHOO
2224,717,2015-02-25,103.95,104.0,102.301,103.59,6336.0,0.0,1.0,102.26411420756,102.31330329568002,100.64185808127,101.90995277308,6336.0,COKE
1469,716,2015-02-26,204.0,211.09,202.22,207.19,6472855.0,0.0,1.0,204.0,211.09,202.22,207.19,6472855.0,TSLA
715,715,2015-02-26,128.785,130.87,126.61,130.415,91287529.0,0.0,1.0,122.82571795022,124.81423852269,120.75136195735,124.38029278625,91287529.0,AAPL
2842,581,2015-02-26,44.6,44.76,44.255,44.45,9223805.0,0.0,1.0,44.6,44.76,44.255,44.45,9223805.0,YHOO
3596,716,2015-02-26,545.74,560.1299,545.09,559.29,2701584.0,0.0,1.0,545.74,560.1299,545.09,559.29,2701584.0,GOOGL
2223,716,2015-02-26,104.19,104.93,103.28,103.8,12890.0,0.0,1.0,102.50022183055,103.22822033477,101.60498042671,102.11654694319,12890.0,COKE
1468,715,2015-02-27,206.9,208.55,202.8,203.34,3882084.0,0.0,1.0,206.9,208.55,202.8,203.34,3882084.0,TSLA
3595,715,2015-02-27,558.15,569.42,557.03,562.63,3416445.0,0.0,1.0,558.15,569.42,557.03,562.63,3416445.0,GOOGL
714,714,2015-02-27,130.0,130.57,128.24,128.46,62014847.0,0.0,1.0,123.98449612554,124.52812045471,122.30593679338,122.5157567099,62014847.0,AAPL
2841,580,2015-02-27,44.38,44.57,44.045,44.28,10044181.0,0.0,1.0,44.38,44.57,44.045,44.28,10044181.0,YHOO
2222,715,2015-02-27,104.25,107.39,104.0,104.39,13727.0,0.0,1.0,102.5592487363,105.64832347042,102.31330329568002,102.69697818304,13727.0,COKE
1467,714,2015-03-02,202.7,203.34,195.825,197.325,7922065.0,0.0,1.0,202.7,203.34,195.825,197.325,7922065.0,TSLA
2840,579,2015-03-02,44.06,44.43,43.7,44.11,11027285.0,0.0,1.0,44.06,44.43,43.7,44.11,11027285.0,YHOO
713,713,2015-03-02,129.25,130.28,128.3,129.09,48096663.0,0.0,1.0,123.26920095558998,124.25153965566004,122.36316040698,123.11660465266,48096663.0,AAPL
2221,714,2015-03-02,105.0,106.4715,105.0,105.65,9177.0,0.0,1.0,103.29708505814,104.7447199216,103.29708505814,103.93654320374,9177.0,COKE
3594,714,2015-03-02,567.0,575.99,563.15,575.02,2520304.0,0.0,1.0,567.0,575.99,563.15,575.02,2520304.0,GOOGL
712,712,2015-03-03,128.96,129.52,128.09,129.36,37816283.0,0.0,1.0,122.99262015654,123.52670721677,122.16287775939,123.37411091385,37816283.0,AAPL
2839,578,2015-03-03,43.7,43.95,42.42,42.62,22392372.0,0.0,1.0,43.7,43.95,42.42,42.62,22392372.0,YHOO
3593,713,2015-03-03,576.35,580.85,570.5,578.795,2526280.0,0.0,1.0,576.35,580.85,570.5,578.795,2526280.0,GOOGL
2220,713,2015-03-03,105.74,106.69,105.42,106.37,20255.0,0.0,1.0,104.02508356236,104.9596762367,103.71027339837,104.64486607271,20255.0,COKE
1466,713,2015-03-03,196.81,200.2435,195.32,199.56,4432329.0,0.0,1.0,196.81,200.2435,195.32,199.56,4432329.0,TSLA
711,711,2015-03-04,129.1,129.56,128.32,128.54,31666340.0,0.0,1.0,123.1261419216,123.5648562925,122.38223494484,122.59205486136,31666340.0,AAPL
2838,577,2015-03-04,42.08,44.375,41.97,43.99,30098498.0,0.0,1.0,42.08,44.375,41.97,43.99,30098498.0,YHOO
2219,712,2015-03-04,106.0,106.33,103.48,104.24,23176.0,0.0,1.0,104.2808668206,104.60551480221,101.8017367792,102.54941091867,23176.0,COKE
3592,712,2015-03-04,576.97,581.63,572.52,578.33,1898150.0,0.0,1.0,576.97,581.63,572.52,578.33,1898150.0,GOOGL
1465,712,2015-03-04,199.25,202.52,197.21,202.435,4221962.0,0.0,1.0,199.25,202.52,197.21,202.435,4221962.0,TSLA
3591,711,2015-03-05,579.62,583.2,578.23,581.435,1795889.0,0.0,1.0,579.62,583.2,578.23,581.435,1795889.0,GOOGL
2218,711,2015-03-05,104.3,104.5825,99.281,101.41,46811.0,0.0,1.0,102.60843782442,102.88635617232,97.670837158642,99.765308530916,46811.0,COKE
1464,711,2015-03-05,202.85,206.19,200.15,200.63,4877015.0,0.0,1.0,202.85,206.19,200.15,200.63,4877015.0,TSLA
710,710,2015-03-05,128.58,128.75,125.76,126.41,56517146.0,0.0,1.0,122.63020393709,122.79233750895,119.94069409806002,120.56061657869,56517146.0,AAPL
2837,576,2015-03-05,44.18,44.31,43.5,44.16,11867708.0,0.0,1.0,44.18,44.31,43.5,44.16,11867708.0,YHOO
1463,710,2015-03-06,199.21,200.75,192.151,193.88,6712438.0,0.0,1.0,199.21,200.75,192.151,193.88,6712438.0,TSLA
709,709,2015-03-06,128.4,129.37,126.26,126.6,72842060.0,0.0,1.0,122.45853309631,123.38364818278,120.4175575447,120.74182468841002,72842060.0,AAPL
2836,575,2015-03-06,43.98,44.24,43.4,43.44,11888005.0,0.0,1.0,43.98,44.24,43.4,43.44,11888005.0,YHOO
2217,710,2015-03-06,100.72,103.05,100.4163,102.01,23907.0,0.0,1.0,99.08649911482,101.37871062135,98.787724593561,100.35557758839,23907.0,COKE
3590,710,2015-03-06,582.0,582.78,572.06,572.9,1879619.0,0.0,1.0,582.0,582.78,572.06,572.9,1879619.0,GOOGL
3589,709,2015-03-09,570.92,575.45,569.05,574.1,1174244.0,0.0,1.0,570.92,575.45,569.05,574.1,1174244.0,GOOGL
708,708,2015-03-09,127.96,129.57,125.06,127.14,88528487.0,0.0,1.0,122.03889326326,123.57439356144,119.27308527277,121.25683721078,88528487.0,AAPL
2835,574,2015-03-09,43.6,43.93,42.67,42.98,11801922.0,0.0,1.0,43.6,43.93,42.67,42.98,11801922.0,YHOO
2216,709,2015-03-09,102.39,105.98,102.39,105.68,33036.0,0.0,1.0,100.72941465813,104.26119118535,100.72941465813,103.96605665661,33036.0,COKE
1462,709,2015-03-09,194.39,194.49,188.25,190.88,6736724.0,0.0,1.0,194.39,194.49,188.25,190.88,6736724.0,TSLA
3588,708,2015-03-10,568.475,569.762,559.82,559.85,2004024.0,0.0,1.0,568.475,569.762,559.82,559.85,2004024.0,GOOGL
707,707,2015-03-10,126.41,127.22,123.8,124.51,68856582.0,0.0,1.0,120.56061657869,121.33313536224,118.07138938725,118.74853548147,68856582.0,AAPL
2834,573,2015-03-10,42.57,42.92,42.18,42.675,10600679.0,0.0,1.0,42.57,42.92,42.18,42.675,10600679.0,YHOO
1461,708,2015-03-10,188.46,193.5,187.6,190.32,5579691.0,0.0,1.0,188.46,193.5,187.6,190.32,5579691.0,TSLA
2215,708,2015-03-10,104.28,106.0,103.0001,104.84,21893.0,0.0,1.0,102.58876218917,104.2808668206,101.3296199114,103.13967997615,21893.0,COKE
706,706,2015-03-11,124.75,124.77,122.11,122.24,68938974.0,0.0,1.0,118.97742993586,118.99650447372,116.45959093762,116.58357543373998,68938974.0,AAPL
1460,707,2015-03-11,191.15,196.18,191.01,193.74,4974871.0,0.0,1.0,191.15,196.18,191.01,193.74,4974871.0,TSLA
2214,707,2015-03-11,104.69,105.43,103.51,103.64,19543.0,0.0,1.0,102.99211271178,103.720111216,101.83125023208,101.9591418612,19543.0,COKE
3587,707,2015-03-11,559.8,564.18,555.41,555.69,2026158.0,0.0,1.0,559.8,564.18,555.41,555.69,2026158.0,GOOGL
2833,572,2015-03-11,42.77,42.99,42.36,42.5,10007342.0,0.0,1.0,42.77,42.99,42.36,42.5,10007342.0,YHOO
2213,706,2015-03-12,104.7,107.03,103.99,106.48,23826.0,0.0,1.0,103.0019505294,105.29416203593,102.30346547806,104.75308206658,23826.0,COKE
705,705,2015-03-12,122.31,124.9,121.63,124.45,48362719.0,0.0,1.0,116.65033631627,119.12048896985,116.00180202884,118.69131186788,48362719.0,AAPL
1459,706,2015-03-12,193.75,194.45,189.75,191.07,4149294.0,0.0,1.0,193.75,194.45,189.75,191.07,4149294.0,TSLA
3586,706,2015-03-12,558.48,561.84,555.53,561.17,1780057.0,0.0,1.0,558.48,561.84,555.53,561.17,1780057.0,GOOGL
2832,571,2015-03-12,42.7,43.36,42.58,42.95,8384782.0,0.0,1.0,42.7,43.36,42.58,42.95,8384782.0,YHOO
2212,705,2015-03-13,105.7,106.97,105.01,106.65,21925.0,0.0,1.0,103.98573229186,105.23513513019002,103.30692287577,104.9203249662,21925.0,COKE
1458,705,2015-03-13,188.95,191.75,187.32,188.68,5434298.0,0.0,1.0,188.95,191.75,187.32,188.68,5434298.0,TSLA
